time,strike_price,stock_price,volatility,interest_rate,type_o1,price_o1,delta_o1,gamma_o1,theta_o1,type_o2,price_o2,delta_o2,gamma_o2,theta_o12
0.47524976,149.7396315,280.5149996,0.75571385,0.07407717,call,140.9015051,0.9373586,0.00084302,-27.98293902,put,4.94624429,-0.0626414,0.00084302,-17.27436278
0.12434718,468.0196609,338.1504395,0.95622409,0.00938834,call,11.93013772,0.21422663,0.00255722,-134.2515879,put,141.2533053,-0.78577337,0.00255722,-129.8627864
1.08718389,231.1771871,143.4539643,0.87457673,0.01851908,call,30.79257773,0.48195923,0.00304652,-24.68713053,put,113.9079033,-0.51804077,0.00304652,-20.49127548
0.26753514,379.4894988,433.8900783,0.65742272,0.0852012,call,91.40924577,0.73598539,0.0022158,-109.5664001,put,28.45630584,-0.26401461,0.0022158,-77.96210972
1.02906958,456.9816801,145.8910183,0.43146642,0.09457981,call,0.29921311,0.01510114,0.0005965,-1.36184098,put,269.0081515,-0.98489886,0.0005965,37.85094468
0.84069815,217.944615,226.0505482,0.06801339,0.00141615,call,10.68030027,0.73756461,0.02312038,-2.95351488,put,2.31504634,-0.26243539,0.02312038,-2.64523964
1.09417402,126.1839269,56.16581309,0.75826075,0.08924345,call,6.11623604,0.30824873,0.00789971,-8.16335364,put,64.39523449,-0.69175127,0.00789971,2.05009658
1.42841099,21.7830663,50.73736846,0.66438141,0.04964151,call,31.93460775,0.93956871,0.00297343,-2.47053891,put,1.48919264,-0.06043129,0.00297343,-1.46321579
0.46539864,452.0531792,84.38450172,0.49421326,0.09814581,call,0.00000775,0.00000148,0.00000025,-0.00023125,put,347.4847648,-0.99999852,0.00000025,42.38592584
0.31696146,492.4026623,388.6039942,0.39407089,0.04674731,call,7.99060238,0.1869104,0.00311586,-39.55711068,put,104.5470794,-0.8130896,0.00311586,-16.87716287
0.53521222,63.02819956,419.051372,0.1666961,0.05236182,call,357.7649969,1,0,-3.20906617,put,0,0,0,0
0.69074477,393.4340905,215.5067907,0.31972167,0.0206451,call,0.36070564,0.0188232,0.00080305,-1.98254252,put,172.7172567,-0.9811768,0.00080305,6.02493368
1.88811706,210.8323604,473.3729091,0.2086967,0.0526156,call,282.4966646,0.99953394,0.00001227,-10.09131354,put,0.01787059,-0.00046606,0.00001227,-0.0473049
0.58166894,97.94066925,242.863919,0.06334702,0.05780254,call,148.161463,1,0,-5.47404295,put,0,0,0,0
1.71464517,277.1837521,391.7779114,0.99019632,0.0023688,call,224.2200357,0.82076848,0.00051517,-38.99562623,put,108.502334,-0.17923152,0.00051517,-38.34169371
1.54215542,477.4833186,192.2266536,0.14339548,0.03347954,call,0.00000722,0.00000112,0.00000016,-0.00006821,put,261.2295059,-0.99999888,0.00000016,15.18143308
1.16193595,67.72256236,81.7124339,0.70815194,0.07551865,call,32.508129,0.77114697,0.00485454,-10.43095176,put,12.82900903,-0.22885303,0.00485454,-5.74627978
0.95886674,44.17325633,374.8440365,0.71451331,0.0652028,call,333.3666715,0.99976337,0.00000338,-2.81989574,put,0.01870599,-0.00023663,0.00000338,-0.1142357
1.92182982,238.2119738,403.5922214,0.85213093,0.06089083,call,249.817649,0.87202953,0.00043889,-32.17384775,put,58.13065085,-0.12797047,0.00043889,-19.27076327
0.55020591,274.4865444,322.2324215,0.37187526,0.09072624,call,71.32778491,0.81601298,0.00299285,-38.87235698,put,10.21642253,-0.18398702,0.00299285,-15.18182519
1.30734699,163.2992724,240.5859029,0.95418055,0.01517372,call,128.3951116,0.82091437,0.0009965,-27.30582442,put,47.90098048,-0.17908563,0.0009965,-24.87663634
1.32846905,378.0943751,421.3784077,0.60746716,0.04591244,call,142.1466022,0.72307389,0.00113485,-44.64166789,put,76.49057012,-0.27692611,0.00113485,-28.30958676
1.14959184,490.7036413,36.30185318,0.19645308,0.09790634,call,0,0,0,0,put,402.1666729,-1,0,42.92884919
1.44599956,201.8996583,164.4187004,0.68956927,0.01283612,call,42.80250313,0.57508459,0.00287417,-19.13744537,put,76.57056015,-0.42491541,0.00287417,-16.59349588
1.80536515,145.5988649,330.0109642,0.28192,0.00018368,call,184.9068721,0.99062459,0.00020152,-0.89825058,put,0.44649894,-0.00937541,0.00020152,-0.87151597
0.6806189,114.7916098,354.8079337,0.79786763,0.09376321,call,248.8259598,0.98384015,0.00017286,-16.32592596,put,1.71283523,-0.01615985,0.00017286,-6.22811531
0.56272057,322.4142211,479.8672367,0.3286821,0.02313767,call,163.527692,0.96319024,0.00068062,-15.3764944,put,1.90403955,-0.03680976,0.00068062,-8.01307985
1.35530405,302.2467742,444.0091376,0.40711778,0.00091981,call,162.1479684,0.85338865,0.00109115,-18.02632618,put,20.00905238,-0.14661135,0.00109115,-17.74866303
0.85371789,454.1971315,289.6924092,0.31577082,0.07569836,call,4.43862784,0.120201,0.00236954,-12.21398808,put,140.5191877,-0.879799,0.00236954,20.01632864
1.05341936,75.05737651,372.1258136,0.04079209,0.08633122,call,303.5931915,1,0,-5.91650461,put,0,0,0,0
0.55433416,350.7607812,124.5792267,0.31975282,0.04712063,call,0.00011763,0.000019,0.00000278,-0.00231055,put,217.1382231,-0.999981,0.00000278,16.09962536
0.91779312,447.9629291,380.6380505,0.74910283,0.04960949,call,91.07614997,0.57743424,0.00143284,-64.63292234,put,138.4620857,-0.42256576,0.00143284,-43.39887242
0.32762084,355.3709378,75.53511508,0.2811736,0.03536409,call,0,0,0,0,put,275.7422498,-1,0,12.42260604
1.48421333,390.6428511,215.8401942,0.9453329,0.04958038,call,63.38708713,0.54958664,0.00159248,-35.88810077,put,210.4753987,-0.45041336,0.00159248,-17.89396832
1.33951032,420.6417049,36.49169607,0.9536419,0.01990417,call,0.59887029,0.05061202,0.00258564,-1.59049671,put,373.6819825,-0.94938798,0.00258564,6.56175121
1.96466915,90.65864635,282.4776832,0.87972296,0.03566138,call,212.6358616,0.94464771,0.00032098,-11.84397576,put,14.68243075,-0.05535229,0.00032098,-8.82972437
0.2459777,172.4593681,34.20409185,0.74585705,0.05796186,call,0.00004254,0.00001664,0.00000574,-0.00189865,put,135.8139545,-0.99998336,0.00000574,9.85266152
0.56942705,388.9734076,416.602129,0.18873289,0.02837753,call,43.5165409,0.74745235,0.00538471,-24.24607278,put,9.65293496,-0.25254765,0.00538471,-13.38489989
1.40541824,454.398853,5.17214136,0.17774698,0.08175644,call,0,0,0,0,put,399.9033105,-1,0,33.11752694
1.54591177,407.229858,76.97334509,0.10830019,0.03425208,call,0,0,0,0,put,309.2543583,-1,0,13.22910058
0.09360098,223.5279264,61.41902877,0.41669102,0.05773621,call,0,0,0,0,put,160.9041738,-1,0,12.83609981
1.10339477,276.9588829,462.9578427,0.721409,0.06425545,call,236.6952478,0.87501812,0.00058671,-43.54284185,put,31.74007466,-0.12498188,0.00058671,-26.96476452
0.53707937,378.8039009,459.4673165,0.04097069,0.06258853,call,93.18527232,1,0,-22.92505601,put,0,0,0,0
1.85079077,299.3471216,409.6298781,0.66240108,0.0112778,call,188.1014018,0.79440281,0.00077103,-29.9319832,put,71.63517399,-0.20559719,0.00077103,-26.62574108
1.66970876,335.3605423,266.086343,0.88544845,0.05572098,call,104.7525658,0.67406242,0.0011836,-37.00797462,put,144.2330163,-0.32593758,0.0011836,-19.98149366
0.03862845,222.557262,482.3516215,0.73510557,0.06638927,call,260.36438,0.99999997,0,-14.73770322,put,0.00000032,-0.00000003,0,-0.00013138
1.44338813,34.21762289,454.3048699,0.20230089,0.05635742,call,422.7604983,1,0,-1.77775928,put,0,0,0,0
0.87480599,315.6441523,419.382053,0.57140948,0.00835225,call,141.0555954,0.79177585,0.00127941,-38.3316126,put,35.01981398,-0.20822415,0.00127941,-35.71446536
1.29728612,78.02801709,258.375764,0.85885144,0.03935239,call,190.2042639,0.96124378,0.0003323,-10.47020242,put,5.97305584,-0.03875622,0.0003323,-7.55243695
1.09851397,382.3397184,48.01057984,0.74034961,0.02898041,call,0.12793348,0.01238552,0.00086169,-0.55786354,put,322.4768509,-0.98761448,0.00086169,10.17530489
0.39833266,306.0123586,213.9760988,0.95973407,0.00628558,call,26.04423814,0.38834307,0.00295666,-62.70385791,put,117.3152771,-0.61165693,0.00295666,-60.78520211
1.47207758,32.33143737,139.7747022,0.03683113,0.05777792,call,110.079471,1,0,-1.71572872,put,0,0,0,0
1.92390679,495.3582849,240.7164831,0.4261801,0.08416635,call,16.87109217,0.25742129,0.00226779,-15.72901058,put,197.4579467,-0.74257871,0.00226779,19.73055466
1.80611326,339.1719891,386.9566553,0.31111132,0.09507128,call,120.066302,0.8251004,0.00159269,-30.48072849,put,18.76836786,-0.1748996,0.00159269,-3.32278723
0.85623622,257.679292,291.7064273,0.25176752,0.03793603,call,51.642278,0.78474278,0.00430254,-18.32842723,put,9.37962966,-0.21525722,0.00430254,-8.86552058
0.07408631,232.788951,326.446411,0.96252058,0.01421444,call,97.20662133,0.92301745,0.00168835,-86.24573171,put,3.30414137,-0.07698255,0.00168835,-82.94025013
1.65487677,265.6589254,370.5700542,0.69349704,0.00886916,call,170.8363205,0.79830713,0.00085113,-29.21449848,put,62.05449274,-0.20169287,0.00085113,-26.89265637
0.724565,316.0266524,372.4668713,0.96124451,0.06112463,call,145.4646484,0.7466764,0.00105,-75.40635138,put,75.3334153,-0.2533236,0.00105,-56.92619719
0.99745883,201.9651747,465.7875826,0.53160593,0.04959661,call,276.6356048,0.97335418,0.00024928,-16.40797753,put,3.06497546,-0.02664582,0.00024928,-6.87466748
0.12555603,150.282545,157.2539645,0.12686497,0.00175439,call,7.5653509,0.84992028,0.03299465,-6.78719621,put,0.56083154,-0.15007972,0.03299465,-6.5235996
1.94293226,254.4811666,366.469994,0.23330061,0.04905476,call,138.4544639,0.94261726,0.00096518,-13.6813294,put,3.33100744,-0.05738274,0.00096518,-2.33267968
0.12649982,389.2627767,483.1498772,0.76974923,0.09182674,call,111.7224048,0.8336149,0.00188682,-157.210896,put,13.33976319,-0.1663851,0.00188682,-121.8789768
1.54545762,154.9798641,218.1641173,0.29383172,0.01704995,call,72.59361965,0.8831558,0.00246335,-7.10862146,put,5.37898443,-0.1168442,0.00246335,-4.53494041
1.08502947,88.71776572,358.1024541,0.32221953,0.04049295,call,273.198317,0.99999582,0.00000016,-3.43903587,put,0.00011034,-0.00000418,0.00000016,-0.00101285
0.44463446,238.6514269,9.56303597,0.5474093,0.0248835,call,0,0,0,0,put,226.4624907,-1,0,5.87314003
0.98368833,272.9911173,47.50496256,0.51375715,0.03483408,call,0.00550656,0.00093663,0.00013098,-0.04036655,put,216.2958334,-0.99906337,0.00013098,9.14869856
1.77131285,1.42075539,125.9212555,0.12386,0.07528416,call,124.6778713,1,0,-0.09360714,put,0,0,0,0
1.71298861,457.0644626,7.72966169,0.23205362,0.030567,call,0,0,0,0,put,426.018251,-1,0,13.25837113
0.35949708,248.9978012,29.66589043,0.47658368,0.04985468,call,0,0,0,0,put,214.9089732,-1,0,12.19320255
0.18223107,371.2862299,470.0130515,0.40172984,0.04432143,call,104.1990892,0.93419136,0.00158821,-43.15423679,put,2.48556224,-0.06580864,0.00158821,-26.83067395
0.84126994,37.91631661,106.8386939,0.3830596,0.09990432,call,71.98296631,0.99961497,0.00003715,-3.50924313,put,0.0040979,-0.00038503,0.00003715,-0.02659593
0.77669491,181.6001056,22.08558763,0.79658762,0.03116831,call,0.01789026,0.0044535,0.00084111,-0.13267704,put,155.1889694,-0.9955465,0.00084111,5.39211438
0.12949787,124.7680555,129.8663883,0.88814701,0.0730918,call,19.41797845,0.6235158,0.00914719,-65.34369872,put,13.14425843,-0.3764842,0.00914719,-56.3100881
0.04059321,60.85134836,72.03006358,0.63523622,0.09320302,call,11.75593145,0.92091814,0.01598611,-21.8212551,put,0.3474256,-0.07908186,0.01598611,-16.17114301
0.69505487,142.7208958,188.3572946,0.64686657,0.04687793,call,65.20157082,0.80081444,0.00274932,-24.42203498,put,14.9898773,-0.19918556,0.00274932,-17.94605466
0.20491009,93.84874232,57.42228731,0.01998506,0.09656161,call,0,0,0,0,put,34.58777215,-1,0,8.88463973
0.58275461,263.5598833,156.9437772,0.12603256,0.04347996,call,0.00000052,0.00000019,0.00000007,-0.00001438,put,100.0218823,-0.99999981,0.00000007,11.17284333
0.28628242,333.8911144,382.2084355,0.13181089,0.00552231,call,49.09613134,0.97580995,0.0021091,-4.46501285,put,0.25136523,-0.02419005,0.0021091,-2.62407498
0.51552152,327.7075975,466.0297201,0.81667064,0.01692262,call,177.8340747,0.81821549,0.0009662,-73.42054605,put,36.66547371,-0.18178451,0.0009662,-67.92304497
0.84542466,303.2094379,15.80171847,0.48842781,0.0946637,call,0,0,0,-0.00000001,put,264.0871851,-1,0,26.49532004
1.19418717,409.0889254,327.8393097,0.17069368,0.09709895,call,11.47254949,0.3184359,0.00583583,-18.16029748,put,47.93343253,-0.6815641,0.00583583,17.21286889
0.52850446,105.5613442,243.6323116,0.6321853,0.04498197,call,141.4000332,0.98219459,0.00039171,-9.0496086,put,0.84913258,-0.01780541,0.00039171,-4.41280357
0.07056083,223.2878439,121.8100757,0.3917922,0.02566981,call,0.00000001,0,0,-0.00000234,put,101.0736967,-1,0,5.7213811
0.42982914,381.5771317,368.0177701,0.01983542,0.04259708,call,0.18731144,0.08568283,0.03270987,-2.20673051,put,6.82376939,-0.91431717,0.03270987,13.75244735
0.33663703,11.40517854,315.1089869,0.98350798,0.02113476,call,303.7846653,1,0,-0.23933766,put,0.00000001,0,0,-0.00000081
0.45226818,1.69715328,403.577668,0.39121288,0.06220721,call,401.9275976,1,0,-0.10264628,put,0,0,0,0
1.29094323,329.045437,308.5836521,0.18931728,0.06506454,call,29.30456364,0.57908839,0.00589177,-19.77423183,put,23.25719468,-0.42091161,0.00589177,-0.08984646
0.32077691,416.7463577,400.2474278,0.6555997,0.04395049,call,54.55183478,0.54571255,0.00266672,-99.0104463,put,65.21657081,-0.45428745,0.00266672,-80.95065405
0.10602928,143.7218198,410.0825551,0.35239773,0.08904693,call,267.7113107,1,0,-12.67772194,put,0,0,0,0
0.42070758,376.722343,140.7592066,0.75043477,0.06183184,call,0.99676834,0.04219984,0.00131356,-7.63388844,put,227.286542,-0.95780016,0.00131356,15.06142679
1.56831196,282.9033661,137.6091964,0.50925991,0.07864003,call,10.76017837,0.26836316,0.00375608,-11.28107043,put,123.2290851,-0.73163684,0.00375608,8.38507829
1.19206047,94.92390288,308.979331,0.72018861,0.03708389,call,221.3590441,0.97443011,0.00024515,-9.02573251,put,3.19878561,-0.02556989,0.00024515,-5.65780836
1.58603381,14.66006446,163.1644027,0.30486382,0.08928926,call,150.4401314,1,0,-1.13614082,put,0,0,0,0
1.92810687,374.9416187,464.4219404,0.85340402,0.01138007,call,237.6129444,0.78571138,0.0005299,-43.06845705,put,139.9952584,-0.21428862,0.0005299,-38.89419886
1.21746669,91.31975147,39.90485523,0.81568492,0.09850201,call,5.93609814,0.36821579,0.01049623,-6.42294805,put,47.03084054,-0.63178421,0.01049623,1.55567489
1.44851226,251.5484947,298.2756253,0.80932365,0.03403877,call,132.2427359,0.76194314,0.00106525,-34.27318171,put,73.41366056,-0.23805686,0.00106525,-26.12271585
0.10636453,21.77499971,22.30414631,0.00203865,0.05057627,call,0.64597115,1,0,-1.09538966,put,0,0,0,0
0.15542095,448.2306539,98.3510102,0.27675228,0.04702762,call,0,0,0,0,put,346.6154351,-1,0,20.9257107
0.88919768,443.5808622,312.2789209,0.95540767,0.05101293,call,78.88979739,0.54428265,0.00140927,-67.3690162,put,190.5201836,-0.45571735,0.00140927,-45.74416064
1.85964939,364.3642002,206.863583,0.48422757,0.04992109,call,23.30384212,0.34955381,0.00271031,-16.04383847,put,148.5010935,-0.65044619,0.00271031,0.53300116
1.48539478,328.3097018,1.07582486,0.98131993,0.03146557,call,0.00000378,0.00001691,0.00005733,-0.0000324,put,312.2421572,-0.99998309,0.00005733,9.85869682
1.06913284,295.016881,231.4721952,0.29594331,0.08868937,call,15.4007249,0.37075834,0.00533411,-18.7609104,put,52.25699745,-0.62924166,0.00533411,5.03697342
1.22312383,128.7142611,240.0496443,0.28677949,0.0839855,call,124.0992888,0.99280832,0.00026213,-10.21428445,put,0.19822722,-0.00719168,0.00026213,-0.45948821
0.01433423,285.4608274,32.8289005,0.52237636,0.08652077,call,0,0,0,0,put,252.2781154,-1,0,24.66767809
0.92800779,70.40166022,41.22544193,0.44805004,0.01897656,call,1.27537833,0.16273565,0.01382602,-2.46169058,put,29.22264843,-0.83726435,0.01382602,-1.14903044
1.079194,374.1163526,449.54625,0.63972453,0.02497833,call,153.6665887,0.74190339,0.0010816,-49.21964425,put,68.28655096,-0.25809661,0.0010816,-40.12338124
0.24955309,142.2299667,455.5071992,0.27367616,0.02853971,call,314.2866203,1,0,-4.03039493,put,0,0,0,0
0.80625404,465.5394578,27.04771676,0.98431606,0.03045136,call,0.01715903,0.00298065,0.00038049,-0.13677978,put,427.2183601,-0.99701935,0.00038049,13.69571783
0.74725609,231.3067712,323.8394353,0.60361392,0.07771497,call,123.2334273,0.84544561,0.00140751,-38.59095295,put,17.65068419,-0.15455439,0.00140751,-21.62914033
1.58436202,298.8608952,405.0937957,0.12352084,0.05862475,call,132.8291097,0.99574718,0.0001987,-16.10920216,put,0.0873275,-0.00425282,0.0001987,-0.14263211
1.69768617,319.3784011,170.6241407,0.93229776,0.09888427,call,56.98603564,0.59075174,0.00187478,-28.05198452,put,156.3835483,-0.40924826,0.00187478,-1.35109047
0.49675615,196.8203339,220.8388749,0.92936175,0.03125364,call,67.76309504,0.70090212,0.00240033,-53.2744808,put,40.71243016,-0.29909788,0.00240033,-47.21789303
1.69608017,153.9945023,409.1273904,0.15860202,0.01176774,call,258.1760066,0.99999959,0.00000002,-1.7764073,put,0.00000676,-0.00000041,0.00000002,-0.00005026
0.68954943,316.0366756,129.8700382,0.87503118,0.02339446,call,7.80900681,0.20089959,0.00297478,-19.6360187,put,188.9183573,-0.79910041,0.00297478,-12.3608253
1.54485927,467.5083159,278.3640794,0.195584,0.01379321,call,0.64834508,0.02719936,0.00092679,-1.46904711,put,179.936036,-0.97280064,0.00092679,4.84343984
1.62038543,209.7635599,495.6496208,0.43607885,0.04537608,call,303.9623575,0.97494756,0.0002128,-13.10521289,put,3.20643102,-0.02505244,0.0002128,-4.261701
1.08169532,356.4768347,186.359175,0.33931952,0.05795995,call,1.75473711,0.06893789,0.00201765,-4.67691648,put,150.2092616,-0.93106211,0.00201765,14.72886717
1.55680926,314.8690751,295.1926547,0.38300581,0.02747924,call,53.17192335,0.57668958,0.0027756,-20.95658338,put,59.66232546,-0.42331042,0.0027756,-12.66656287
1.8881317,26.25612151,352.6412715,0.35052475,0.06167824,call,329.2715199,1,0,-1.44140566,put,0.00000006,0,0,-0.00000052
1.70346089,204.3306028,333.4032237,0.15675724,0.04838634,call,145.2783567,0.99812372,0.00008771,-9.19218891,put,0.03934464,-0.00187628,0.00008771,-0.08761154
1.42444004,490.0746098,195.3185949,0.10618686,0.06504479,call,0,0,0,0,put,251.3894527,-1,0,29.05603032
0.44906141,274.941008,39.95668554,0.97674975,0.06143461,call,0.03443759,0.00497846,0.00055076,-0.42955328,put,227.5373844,-0.99502154,0.00055076,16.0017236
0.18161221,283.5177844,172.9289364,0.64024667,0.04469045,call,0.89180987,0.04990146,0.00218242,-13.72216104,put,109.1888466,-0.95009854,0.00218242,-1.1540449
1.75275241,415.1932909,355.6855199,0.0340619,0.0472901,call,0.39333171,0.05822484,0.00725387,-1.49313009,put,26.87429347,-0.94177516,0.00725387,16.57956246
1.86970151,377.8849855,129.6267194,0.42401993,0.06859922,call,2.56087831,0.09106003,0.00217956,-3.92636782,put,205.3310847,-0.90893997,0.00217956,18.87580177
1.16208981,70.73736908,214.6916216,0.74613023,0.05521738,call,151.2568344,0.96871663,0.00040794,-8.36571924,put,2.90610162,-0.03128337,0.00040794,-4.70254889
1.17539682,269.0432347,257.4394797,0.02345844,0.04230408,call,3.39181839,0.59264214,0.05928135,-7.39185129,put,1.9448036,-0.40735786,0.05928135,3.43767425
0.59789796,170.268126,414.3784623,0.56198692,0.05290189,call,250.094854,0.99027497,0.00014445,-12.39459002,put,0.68322987,-0.00972503,0.00014445,-3.66753226
1.41837006,47.04311468,356.0511922,0.34534482,0.08679687,call,314.4572548,0.99999997,0,-3.61023084,put,0.00000078,-0.00000003,0,-0.00000737
0.64312726,50.91669891,362.3252884,0.98185236,0.09090686,call,314.4585391,0.99846246,0.00001749,-5.4077335,put,0.15846939,-0.00153754,0.00001749,-1.04191159
1.14009309,479.1272896,405.6091883,0.04613115,0.09365336,call,1.1216407,0.11712627,0.00984252,-6.06717198,put,26.1181239,-0.88287373,0.00984252,34.26049513
0.20294165,128.856591,438.3532918,0.12081644,0.08252787,call,311.6368632,1,0,-10.45763758,put,0,0,0,0
1.38361133,161.2223896,166.1050008,0.08750396,0.04585299,call,16.41211963,0.83089498,0.01475109,-7.13406367,put,1.6188262,-0.16910502,0.01475109,-0.19596933
